trade_date,trade_time,ts_code,name,open,high,low,close,volume,amount,source,created_at,pre_close,avg_price,vwap_cum,ret_from_open,ret_from_prev_min,bar_index,session
20260812,2026-08-12 11:07:00,600150.SH,中国船舶,33.7,33.73,33.7,33.71,104091.0,3509295.0,tushare,2026-08-13 20:05:40,,33.713721647404675,35.965637745462864,-0.01920279313354656,0.00029673590504453173,30506,morning
20260812,2026-08-12 11:08:00,600150.SH,中国船舶,33.71,33.75,33.71,33.72,264000.0,8906016.0,tushare,2026-08-13 20:05:40,,33.73490909090909,35.96559214259155,-0.01891184172243232,0.00029664787896765965,30507,morning
20260812,2026-08-12 11:09:00,600150.SH,中国船舶,33.73,33.73,33.7,33.7,138960.0,4684782.0,tushare,2026-08-13 20:05:40,,33.71316925734024,35.96556790571901,-0.019493744544660907,-0.0005931198102014923,30508,morning
20260812,2026-08-12 11:10:00,600150.SH,中国船舶,33.71,33.72,33.7,33.71,70440.0,2374565.0,tushare,2026-08-13 20:05:40,,33.7104628052243,35.965555605280116,-0.01920279313354656,0.00029673590504453173,30509,morning
20260812,2026-08-12 11:11:00,600150.SH,中国船舶,33.72,33.72,33.71,33.72,51260.0,1728029.0,tushare,2026-08-13 20:05:40,,33.71106125634022,35.96554665656871,-0.01891184172243232,0.00029664787896765965,30510,morning
20260812,2026-08-12 11:12:00,600150.SH,中国船舶,33.71,33.72,33.7,33.71,151614.0,5111065.0,tushare,2026-08-13 20:05:40,,33.711035920165685,35.96552018868216,-0.01920279313354656,-0.00029655990510080166,30511,morning
20260812,2026-08-12 11:13:00,600150.SH,中国船舶,33.71,33.72,33.71,33.71,56000.0,1888010.0,tushare,2026-08-13 20:05:40,,33.714464285714286,35.96551042755265,-0.01920279313354656,0.0,30512,morning
20260812,2026-08-12 11:14:00,600150.SH,中国船舶,33.71,33.74,33.71,33.74,182440.0,6151574.0,tushare,2026-08-13 20:05:40,,33.718340276255205,35.965478682529096,-0.018329938900203513,0.000889943636902979,30513,morning
20260812,2026-08-12 11:15:00,600150.SH,中国船舶,33.74,33.74,33.72,33.72,126100.0,4253621.0,tushare,2026-08-13 20:05:40,,33.73212529738303,35.965456875930684,-0.01891184172243232,-0.0005927682276231083,30514,morning
20260812,2026-08-12 11:16:00,600150.SH,中国船舶,33.73,33.73,33.71,33.72,104200.0,3513290.0,tushare,2026-08-13 20:05:40,,33.71679462571977,35.96543873315061,-0.01891184172243232,0.0,30515,morning
20260812,2026-08-12 11:17:00,600150.SH,中国船舶,33.71,33.72,33.7,33.72,82017.0,2765071.0,tushare,2026-08-13 20:05:40,,33.71338868771108,35.9654244313392,-0.01891184172243232,0.0,30516,morning
20260812,2026-08-12 11:18:00,600150.SH,中国船舶,33.72,33.73,33.71,33.72,112900.0,3806956.0,tushare,2026-08-13 20:05:40,,33.71971656333038,35.96540479988208,-0.01891184172243232,0.0,30517,morning
20260812,2026-08-12 11:19:00,600150.SH,中国船舶,33.73,33.77,33.71,33.77,235621.0,7951139.0,tushare,2026-08-13 20:05:40,,33.74545986987577,35.96536430001423,-0.017457084666860467,0.0014827995255042303,30518,morning
20260812,2026-08-12 11:20:00,600150.SH,中国船舶,33.76,33.78,33.75,33.78,219400.0,7409747.0,tushare,2026-08-13 20:05:40,,33.77277575205105,35.965327053657596,-0.01716613325574623,0.00029612081729335493,30519,morning
20260812,2026-08-12 11:21:00,600150.SH,中国船舶,33.79,33.81,33.78,33.81,288219.0,9740156.0,tushare,2026-08-13 20:05:40,,33.794288370995666,35.96527860625372,-0.016293279022403073,0.000888099467140302,30520,morning
20260812,2026-08-12 11:22:00,600150.SH,中国船舶,33.81,33.82,33.8,33.81,226395.0,7655126.0,tushare,2026-08-13 20:05:40,,33.813140749574856,35.9652408829564,-0.016293279022403073,0.0,30521,morning
20260812,2026-08-12 11:23:00,600150.SH,中国船舶,33.82,33.82,33.79,33.79,184105.0,6224704.0,tushare,2026-08-13 20:05:40,,33.810618940278644,35.96521017130285,-0.01687518184463188,-0.0005915409642118785,30522,morning
20260812,2026-08-12 11:24:00,600150.SH,中国船舶,33.8,33.83,33.79,33.83,268395.0,9074714.0,tushare,2026-08-13 20:05:40,,33.81103969895117,35.965165409043074,-0.015711376200174598,0.0011837821840781082,30523,morning
20260812,2026-08-12 11:25:00,600150.SH,中国船舶,33.83,33.83,33.82,33.82,189200.0,6400206.0,tushare,2026-08-13 20:05:40,,33.82772727272727,35.96513410028519,-0.016002327611288836,-0.00029559562518466365,30524,morning
20260812,2026-08-12 11:26:00,600150.SH,中国船舶,33.81,33.83,33.81,33.83,102800.0,3476470.0,tushare,2026-08-13 20:05:40,,33.817801556420235,35.96511701036177,-0.015711376200174598,0.0002956830277940359,30525,morning
20260812,2026-08-12 11:27:00,600150.SH,中国船舶,33.81,33.82,33.8,33.8,116041.0,3922933.0,tushare,2026-08-13 20:05:40,,33.806439103420345,35.96509761744634,-0.016584230433517644,-0.000886786875554324,30526,morning
20260812,2026-08-12 11:28:00,600150.SH,中国船舶,33.79,33.8,33.78,33.79,104859.0,3543334.0,tushare,2026-08-13 20:05:40,,33.79141513842398,35.965079971616575,-0.01687518184463188,-0.0002958579881656709,30527,morning
20260812,2026-08-12 11:29:00,600150.SH,中国船舶,33.79,33.81,33.78,33.81,151699.0,5126582.0,tushare,2026-08-13 20:05:40,,33.794435032531524,35.965054479454196,-0.016293279022403073,0.0005918910920390541,30528,morning
20260812,2026-08-12 11:30:00,600150.SH,中国船舶,33.81,33.83,33.8,33.82,126400.0,4274651.0,tushare,2026-08-13 20:05:40,,33.8184414556962,35.965033474015684,-0.016002327611288836,0.00029577048210582824,30529,morning
20260812,2026-08-12 13:01:00,600150.SH,中国船舶,33.82,33.83,33.75,33.75,710057.0,23999704.0,tushare,2026-08-13 20:05:40,,33.799686504041226,35.964914451875345,-0.018038987489089275,-0.0020697811945594724,30530,afternoon
20260812,2026-08-12 13:02:00,600150.SH,中国船舶,33.74,33.75,33.7,33.73,256100.0,8633781.0,tushare,2026-08-13 20:05:40,,33.71253807106599,35.964869799046326,-0.018620890311317972,-0.0005925925925927,30531,afternoon
20260812,2026-08-12 13:03:00,600150.SH,中国船舶,33.73,33.76,33.72,33.75,146000.0,4926388.0,tushare,2026-08-13 20:05:40,,33.742383561643834,35.96484468102274,-0.018038987489089275,0.0005929439667953229,30532,afternoon
20260812,2026-08-12 13:04:00,600150.SH,中国船舶,33.75,33.76,33.73,33.74,81700.0,2756678.0,tushare,2026-08-13 20:05:40,,33.74146878824969,35.96483061971445,-0.018329938900203513,-0.000296296296296239,30533,afternoon
20260812,2026-08-12 13:05:00,600150.SH,中国船舶,33.75,33.75,33.72,33.74,110600.0,3730604.0,tushare,2026-08-13 20:05:40,,33.73059674502713,35.96481149165899,-0.018329938900203513,0.0,30534,afternoon
20260812,2026-08-12 13:06:00,600150.SH,中国船舶,33.74,33.74,33.72,33.74,126200.0,4257385.0,tushare,2026-08-13 20:05:40,,33.735221870047546,35.9647897111959,-0.018329938900203513,0.0,30535,afternoon
20260812,2026-08-12 13:07:00,600150.SH,中国船舶,33.74,33.75,33.72,33.73,78040.0,2632122.0,tushare,2026-08-13 20:05:40,,33.72785750896976,35.96477619824249,-0.018620890311317972,-0.0002963841138116097,30536,afternoon
20260812,2026-08-12 13:08:00,600150.SH,中国船舶,33.73,33.73,33.71,33.73,94100.0,3173160.0,tushare,2026-08-13 20:05:40,,33.7211477151966,35.96475985577605,-0.018620890311317972,0.0,30537,afternoon
20260812,2026-08-12 13:09:00,600150.SH,中国船舶,33.72,33.73,33.7,33.7,219287.0,7391561.0,tushare,2026-08-13 20:05:40,,33.70724666760911,35.96472153689277,-0.019493744544660907,-0.0008894159501925403,30538,afternoon
20260812,2026-08-12 13:10:00,600150.SH,中国船舶,33.7,33.71,33.68,33.68,152895.0,5152217.0,tushare,2026-08-13 20:05:40,,33.697746819712876,35.96469470789299,-0.020075647366889715,-0.0005934718100890635,30539,afternoon
20260812,2026-08-12 13:11:00,600150.SH,中国船舶,33.69,33.7,33.68,33.69,118300.0,3986045.0,tushare,2026-08-13 20:05:40,,33.69437869822485,35.964673918988616,-0.019784695955775367,0.0002969121140141695,30540,afternoon
20260812,2026-08-12 13:12:00,600150.SH,中国船舶,33.7,33.71,33.68,33.69,132900.0,4477203.0,tushare,2026-08-13 20:05:40,,33.68851015801354,35.96465050450613,-0.019784695955775367,0.0,30541,afternoon
20260812,2026-08-12 13:13:00,600150.SH,中国船舶,33.69,33.69,33.68,33.69,136700.0,4604402.0,tushare,2026-08-13 20:05:40,,33.682531089978056,35.96462635777409,-0.019784695955775367,0.0,30542,afternoon
20260812,2026-08-12 13:14:00,600150.SH,中国船舶,33.69,33.71,33.69,33.71,133340.0,4493392.0,tushare,2026-08-13 20:05:40,,33.69875506224689,35.96460297248792,-0.01920279313354656,0.0005936479667558725,30543,afternoon
20260812,2026-08-12 13:15:00,600150.SH,中国船舶,33.71,33.74,33.71,33.73,107000.0,3608046.0,tushare,2026-08-13 20:05:40,,33.720056074766354,35.96458438349486,-0.018620890311317972,0.0005932957579353193,30544,afternoon
20260812,2026-08-12 13:16:00,600150.SH,中国船舶,33.72,33.73,33.71,33.73,64600.0,2178572.0,tushare,2026-08-13 20:05:40,,33.72402476780186,35.96457318060016,-0.018620890311317972,0.0,30545,afternoon
20260812,2026-08-12 13:17:00,600150.SH,中国船舶,33.73,33.74,33.72,33.73,96500.0,3254870.0,tushare,2026-08-13 20:05:40,,33.72922279792746,35.96455648465889,-0.018620890311317972,0.0,30546,afternoon
20260812,2026-08-12 13:18:00,600150.SH,中国船舶,33.73,33.74,33.72,33.73,171300.0,5778104.0,tushare,2026-08-13 20:05:40,,33.73090484530064,35.96452687011593,-0.018620890311317972,0.0,30547,afternoon
20260812,2026-08-12 13:19:00,600150.SH,中国船舶,33.74,33.77,33.74,33.77,121700.0,4108148.0,tushare,2026-08-13 20:05:40,,33.756351684470005,35.96450607064717,-0.017457084666860467,0.0011858879335904238,30548,afternoon
20260812,2026-08-12 13:20:00,600150.SH,中国船舶,33.77,33.78,33.75,33.76,104800.0,3538995.0,tushare,2026-08-13 20:05:40,,33.769036259541984,35.964488262720074,-0.017748036077974927,-0.000296120817293577,30549,afternoon
20260812,2026-08-12 13:21:00,600150.SH,中国船舶,33.77,33.77,33.76,33.77,89500.0,3022042.0,tushare,2026-08-13 20:05:40,,33.765832402234636,35.964473032650005,-0.017457084666860467,0.0002962085308058082,30550,afternoon
20260812,2026-08-12 13:22:00,600150.SH,中国船舶,33.77,33.78,33.75,33.75,301670.0,10178365.0,tushare,2026-08-13 20:05:40,,33.740063645705575,35.964421097868254,-0.018038987489089275,-0.0005922416345870429,30551,afternoon
20260812,2026-08-12 13:23:00,600150.SH,中国船舶,33.75,33.78,33.75,33.77,153313.0,5177383.0,tushare,2026-08-13 20:05:40,,33.770019502586216,35.964395060240875,-0.017457084666860467,0.0005925925925927,30552,afternoon
20260812,2026-08-12 13:24:00,600150.SH,中国船舶,33.76,33.83,33.76,33.79,398473.0,13469695.0,tushare,2026-08-13 20:05:40,,33.803281527230205,35.964328414959695,-0.01687518184463188,0.0005922416345867099,30553,afternoon
20260812,2026-08-12 13:25:00,600150.SH,中国船舶,33.79,33.8,33.75,33.75,153400.0,5180957.0,tushare,2026-08-13 20:05:40,,33.774165580182526,35.96430241399084,-0.018038987489089275,-0.0011837821840781082,30554,afternoon
20260812,2026-08-12 13:26:00,600150.SH,中国船舶,33.74,33.74,33.66,33.74,289200.0,9745837.0,tushare,2026-08-13 20:05:40,,33.69929806362379,35.96425172129642,-0.018329938900203513,-0.000296296296296239,30555,afternoon
20260812,2026-08-12 13:27:00,600150.SH,中国船舶,33.73,33.76,33.73,33.76,188376.0,6356367.0,tushare,2026-08-13 20:05:40,,33.742976812332785,35.96421933960001,-0.017748036077974927,0.0005927682276227753,30556,afternoon
20260812,2026-08-12 13:28:00,600150.SH,中国船舶,33.76,33.76,33.75,33.75,75500.0,2548554.0,tushare,2026-08-13 20:05:40,,33.7556821192053,35.964206435704064,-0.018038987489089275,-0.0002962085308055862,30557,afternoon
20260812,2026-08-12 13:29:00,600150.SH,中国船舶,33.75,33.78,33.75,33.77,83600.0,2823093.0,tushare,2026-08-13 20:05:40,,33.76905502392344,35.96419223410895,-0.017457084666860467,0.0005925925925927,30558,afternoon
20260812,2026-08-12 13:30:00,600150.SH,中国船舶,33.78,33.78,33.77,33.77,52500.0,1773032.0,tushare,2026-08-13 20:05:40,,33.772038095238095,35.96418332785663,-0.017457084666860467,0.0,30559,afternoon
20260812,2026-08-12 13:31:00,600150.SH,中国船舶,33.78,33.79,33.77,33.77,101005.0,3411993.0,tushare,2026-08-13 20:05:40,,33.78043661204891,35.96416625892469,-0.017457084666860467,0.0,30560,afternoon
20260812,2026-08-12 13:32:00,600150.SH,中国船舶,33.78,33.78,33.76,33.77,53607.0,1810279.0,tushare,2026-08-13 20:05:40,,33.7694517507042,35.96415715436505,-0.017457084666860467,0.0,30561,afternoon
20260812,2026-08-12 13:33:00,600150.SH,中国船舶,33.77,33.78,33.76,33.78,71469.0,2413685.0,tushare,2026-08-13 20:05:40,,33.77247477927493,35.9641450329778,-0.01716613325574623,0.00029612081729335493,30562,afternoon
20260812,2026-08-12 13:34:00,600150.SH,中国船舶,33.78,33.79,33.76,33.79,206100.0,6957945.0,tushare,2026-08-13 20:05:40,,33.76004366812227,35.9641098802012,-0.01687518184463188,0.00029603315571336,30563,afternoon
20260812,2026-08-12 13:35:00,600150.SH,中国船舶,33.79,33.79,33.78,33.78,126200.0,4263477.0,tushare,2026-08-13 20:05:40,,33.783494453248814,35.96408858487619,-0.01716613325574623,-0.00029594554601952705,30564,afternoon
20260812,2026-08-12 13:36:00,600150.SH,中国船舶,33.79,33.83,33.78,33.82,285861.0,9662597.0,tushare,2026-08-13 20:05:40,,33.80173231045858,35.96404075289273,-0.016002327611288836,0.001184132622853662,30565,afternoon
20260812,2026-08-12 13:37:00,600150.SH,中国船舶,33.82,33.82,33.81,33.82,176900.0,5982166.0,tushare,2026-08-13 20:05:40,,33.81665347654042,35.964011358229136,-0.016002327611288836,0.0,30566,afternoon
20260812,2026-08-12 13:38:00,600150.SH,中国船舶,33.83,33.86,33.83,33.84,630602.0,21336024.0,tushare,2026-08-13 20:05:40,,33.83437413772871,35.9639074451852,-0.015420424789060028,0.0005913660555885158,30567,afternoon
20260812,2026-08-12 13:39:00,600150.SH,中国船舶,33.84,33.84,33.8,33.82,59600.0,2015833.0,tushare,2026-08-13 20:05:40,,33.82270134228188,35.96389757076001,-0.016002327611288836,-0.0005910165484634966,30568,afternoon
20260812,2026-08-12 13:40:00,600150.SH,中国船舶,33.81,33.84,33.8,33.84,288813.0,9765394.0,tushare,2026-08-13 20:05:40,,33.81216911981109,35.96384948664951,-0.015420424789060028,0.0005913660555885158,30569,afternoon
20260812,2026-08-12 13:41:00,600150.SH,中国船舶,33.83,33.84,33.79,33.8,220987.0,7470321.0,tushare,2026-08-13 20:05:40,,33.804345957002,35.96381256249113,-0.016584230433517644,-0.0011820330969268822,30570,afternoon
20260812,2026-08-12 13:42:00,600150.SH,中国船舶,33.8,33.83,33.8,33.83,341186.0,11534578.0,tushare,2026-08-13 20:05:40,,33.807301589162506,35.96375563508828,-0.015711376200174598,0.0008875739644971237,30571,afternoon
20260812,2026-08-12 13:43:00,600150.SH,中国船舶,33.84,33.88,33.83,33.87,372118.0,12598744.0,tushare,2026-08-13 20:05:40,,33.85685185881898,35.96369497662943,-0.014547570555717204,0.0011823825007388766,30572,afternoon
20260812,2026-08-12 13:44:00,600150.SH,中国船舶,33.86,33.86,33.84,33.85,81600.0,2762503.0,tushare,2026-08-13 20:05:40,,33.85420343137255,35.96368165886899,-0.01512947337794579,-0.000590493061706443,30573,afternoon
20260812,2026-08-12 13:45:00,600150.SH,中国船舶,33.86,33.86,33.79,33.84,169000.0,5716584.0,tushare,2026-08-13 20:05:40,,33.825940828402366,35.963653707741635,-0.015420424789060028,-0.00029542097488910457,30574,afternoon
20260812,2026-08-12 13:46:00,600150.SH,中国船舶,33.84,33.84,33.82,33.82,105400.0,3565603.0,tushare,2026-08-13 20:05:40,,33.8292504743833,35.9636363028585,-0.016002327611288836,-0.0005910165484634966,30575,afternoon
20260812,2026-08-12 13:47:00,600150.SH,中国船舶,33.81,33.84,33.81,33.83,76800.0,2598019.0,tushare,2026-08-13 20:05:40,,33.828372395833334,35.96362361570397,-0.015711376200174598,0.0002956830277940359,30576,afternoon
20260812,2026-08-12 13:48:00,600150.SH,中国船舶,33.82,33.83,33.81,33.83,114500.0,3872986.0,tushare,2026-08-13 20:05:40,,33.825205240174675,35.96360467283447,-0.015711376200174598,0.0,30577,afternoon
20260812,2026-08-12 13:49:00,600150.SH,中国船舶,33.83,33.83,33.81,33.82,79800.0,2698944.0,tushare,2026-08-13 20:05:40,,33.82135338345865,35.96359144714791,-0.016002327611288836,-0.00029559562518466365,30578,afternoon
20260812,2026-08-12 13:50:00,600150.SH,中国船舶,33.83,33.84,33.82,33.83,79400.0,2686072.0,tushare,2026-08-13 20:05:40,,33.82962216624685,35.96357833871065,-0.015711376200174598,0.0002956830277940359,30579,afternoon
20260812,2026-08-12 13:51:00,600150.SH,中国船舶,33.83,33.85,33.83,33.85,110038.0,3724074.0,tushare,2026-08-13 20:05:40,,33.843526781657246,35.963560290769436,-0.01512947337794579,0.0005911912503695493,30580,afternoon
20260812,2026-08-12 13:52:00,600150.SH,中国船舶,33.78,33.84,33.78,33.82,187300.0,6332899.0,tushare,2026-08-13 20:05:40,,33.8115269620929,35.96352910768761,-0.016002327611288836,-0.0008862629246676468,30581,afternoon
20260812,2026-08-12 13:53:00,600150.SH,中国船舶,33.82,33.83,33.81,33.81,73500.0,2486010.0,tushare,2026-08-13 20:05:40,,33.82326530612245,35.96351693785962,-0.016293279022403073,-0.0002956830277941469,30582,afternoon
20260812,2026-08-12 13:54:00,600150.SH,中国船舶,33.83,33.84,33.82,33.84,138200.0,4675116.0,tushare,2026-08-13 20:05:40,,33.82862518089725,35.963494112950634,-0.015420424789060028,0.0008873114463177068,30583,afternoon
20260812,2026-08-12 13:55:00,600150.SH,中国船舶,33.85,33.85,33.84,33.84,96387.0,3262272.0,tushare,2026-08-13 20:05:40,,33.8455600859037,35.96347832038087,-0.015420424789060028,0.0,30584,afternoon
20260812,2026-08-12 13:56:00,600150.SH,中国船舶,33.85,33.86,33.84,33.85,110000.0,3723089.0,tushare,2026-08-13 20:05:40,,33.84626363636364,35.963460303657946,-0.01512947337794579,0.00029550827423152626,30585,afternoon
20260812,2026-08-12 13:57:00,600150.SH,中国船舶,33.84,33.86,33.84,33.84,80300.0,2718109.0,tushare,2026-08-13 20:05:40,,33.84942714819427,35.96344717129555,-0.015420424789060028,-0.00029542097488910457,30586,afternoon
20260812,2026-08-12 13:58:00,600150.SH,中国船舶,33.86,33.87,33.85,33.87,398135.0,13483844.0,tushare,2026-08-13 20:05:40,,33.86751729940849,35.963382619362974,-0.014547570555717204,0.0008865248226948008,30587,afternoon
20260812,2026-08-12 13:59:00,600150.SH,中国船舶,33.87,33.89,33.87,33.88,318100.0,10779163.0,tushare,2026-08-13 20:05:40,,33.886082992769566,35.96333150366813,-0.014256619144602745,0.00029524653085344355,30588,afternoon
20260812,2026-08-12 14:00:00,600150.SH,中国船舶,33.89,33.9,33.88,33.9,283800.0,9619422.0,tushare,2026-08-13 20:05:40,,33.89507399577167,35.96328609916545,-0.013674716322374159,0.0005903187721367775,30589,afternoon
