trade_date,ts_code,asof_time,asof_price_1400,next_trade_date,next_close,actual_return_vs_1400,actual_up_label,actual_down_label,actual_flat_label,actual_limitup_label,feature_return_from_open_to_1400,feature_return_from_vwap_to_1400,feature_high_drawdown_until_1400,feature_low_rebound_until_1400,feature_intraday_volatility_until_1400,feature_volume_until_1400,feature_amount_until_1400,feature_morning_volume_ratio,feature_afternoon_volume_ratio,feature_vwap_deviation,feature_price_slope_morning,feature_price_slope_afternoon,feature_volume_slope_afternoon,feature_range_until_1400,feature_close_position_until_1400,feature_version,label_version,created_at
20260416,600150.SH,14:00,32.75,20260417,33.03,0.00854961832061063,1,0,0,0,-0.00030525030525019314,-0.0033823558142779264,-0.01295961422543701,0.0021419828641371375,0.0007948505902578969,38262572.0,1257352045.0,0.7996665252926541,0.20033347470734586,-0.0033823558142779264,0.0002500000000000095,-0.0008474576271185959,-10706.745762711864,0.015262515262515264,0.14000000000000057,intraday_1400_v1,t1_close_vs_1400_v1,2026-08-17 20:05:48
20260105,600150.SH,14:00,34.48,20260106,35.11,0.018271461716937498,1,0,0,0,0.03202633941933564,0.011691027815772914,-0.0005797101449276365,0.03202633941933564,0.0009752261194090367,81833715.0,2789019983.0,0.7065662606176439,0.29343373938235606,0.011691027815772914,0.007250000000000038,0.003559322033898199,-11100.033898305084,0.032624962586052186,0.9816513761467862,intraday_1400_v1,t1_close_vs_1400_v1,2026-08-17 20:05:48
20260609,600150.SH,14:00,34.63,20260610,35.06,0.0124169794975455,1,0,0,0,-0.009155937052932717,0.004418018227856146,-0.017588652482269485,0.01613849765258224,0.0015425644794417452,65082500.0,2243893413.0,0.7677161448930204,0.2322838551069796,0.004418018227856146,-0.004833333333333319,-0.0011864406779661064,-24307.915254237287,0.03347639484978546,0.470085470085473,intraday_1400_v1,t1_close_vs_1400_v1,2026-08-17 20:05:48
20260623,600150.SH,14:00,36.0,20260624,35.35,-0.01805555555555549,0,1,0,0,-0.040000000000000036,-0.02318464947762855,-0.05063291139240511,0.0005558643690939391,0.0015740086170052095,95348434.0,3514014826.0,0.7460798674470102,0.2539201325529898,-0.02318464947762855,-0.007000000000000029,-0.0077966101694915396,-15502.372881355932,0.051733333333333464,0.01030927835051705,intraday_1400_v1,t1_close_vs_1400_v1,2026-08-17 20:05:48
20260327,600150.SH,14:00,30.81,20260330,30.55,-0.00843881856540074,0,1,0,0,0.01716738197424883,0.003908125349715297,-0.0054874112330536295,0.026999999999999913,0.0010514436605365812,41561680.0,1275530428.0,0.7148078470360197,0.28519215296398026,0.003908125349715297,0.00408333333333332,-0.0010169491525424115,-10807.440677966102,0.032353912182238376,0.8265306122448963,intraday_1400_v1,t1_close_vs_1400_v1,2026-08-17 20:05:48
20260428,600150.SH,14:00,41.34,20260429,41.16,-0.004354136429608246,0,1,0,0,0.06794110049082924,0.00460900664321362,-0.015010721944245797,0.07126198497019942,0.0027976015545907898,226969056.0,9339853329.0,0.8781330658572242,0.12186693414277583,0.00460900664321362,0.02375000000000001,-0.0001694915254236951,-21894.898305084746,0.08731593903384126,0.8136094674556223,intraday_1400_v1,t1_close_vs_1400_v1,2026-08-17 20:05:48
20260610,600150.SH,14:00,34.77,20260611,34.45,-0.009203336209375856,0,1,0,0,0.004913294797687984,0.00427122844059058,-0.015571913929784742,0.024756852343059244,0.001766438332446743,71278086.0,2467798519.0,0.8391883165886357,0.16081168341136434,0.00427122844059058,0.0028333333333333027,0.0008474576271187164,-30610.28813559322,0.04017341040462429,0.6043165467625922,intraday_1400_v1,t1_close_vs_1400_v1,2026-08-17 20:05:48
20251212,600150.SH,14:00,34.33,20251215,33.81,-0.015147101660355267,0,1,0,0,0.007335680751173745,0.0010749431988110736,-0.004061502756019797,0.009408997353719473,0.0006620178478598953,37202917.0,1275804723.0,0.7605682371626935,0.23943176283730655,0.0010749431988110736,0.0019166666666666405,-0.0005084745762712057,-446.45762711864404,0.013497652582159651,0.6956521739130428,intraday_1400_v1,t1_close_vs_1400_v1,2026-08-17 20:05:48
20251121,600150.SH,14:00,34.4,20251124,35.49,0.031686046511627985,1,0,0,0,0.005847953216374213,0.00024361355140678498,-0.012345679012345623,0.013254786450662692,0.0014298959858486,67705425.0,2328499366.0,0.8308740547747836,0.16912594522521646,0.00024361355140678498,0.002916666666666619,-0.002033898305084823,-6803.28813559322,0.02573099415204665,0.5113636363636341,intraday_1400_v1,t1_close_vs_1400_v1,2026-08-17 20:05:48
20251119,600150.SH,14:00,34.93,20251120,34.41,-0.014886916690523999,0,1,0,0,0.026447252424331325,0.009796250242355642,-0.003423680456490663,0.029472443265546655,0.0011649187723321826,87837846.0,3038410927.0,0.5875134392525974,0.41248656074740264,0.009796250242355642,0.0043333333333333,0.006101694915254228,-3896.491525423729,0.03291213635027909,0.8928571428571449,intraday_1400_v1,t1_close_vs_1400_v1,2026-08-17 20:05:48
20260630,600150.SH,14:00,33.68,20260701,35.19,0.04483372921615203,1,0,0,0,0.011411411411411443,0.004792462469661363,-0.019790454016297976,0.024954351795495988,0.0017118733832654487,75385285.0,2526866486.0,0.8017217020536568,0.19827829794634325,0.004792462469661363,0.008000000000000007,-0.006610169491525433,-21759.389830508473,0.04504504504504505,0.5466666666666669,intraday_1400_v1,t1_close_vs_1400_v1,2026-08-17 20:05:48
20260121,600150.SH,14:00,35.47,20260122,36.06,0.016633775021144714,1,0,0,0,-0.0011264432554209947,-0.003211352684411861,-0.014722222222222303,0.006812375816065863,0.0011402984190558008,56253050.0,2001723925.0,0.7241086483310682,0.27589135166893175,-0.003211352684411861,-0.0019999999999999575,0.0037288135593220146,-7524.949152542373,0.021684032666854498,0.311688311688313,intraday_1400_v1,t1_close_vs_1400_v1,2026-08-17 20:05:48
20260109,600150.SH,14:00,35.69,20260112,36.14,0.012608573830204639,1,0,0,0,-0.007232267037552309,-0.0050919628889442015,-0.014904775048302454,0.0053521126760562865,0.001249283478742634,83013044.0,2977898891.0,0.8461419388499957,0.15385806115000433,-0.0050919628889442015,-0.0025000000000000356,0.001016949152542291,-11362.271186440677,0.020305980528511732,0.2602739726027377,intraday_1400_v1,t1_close_vs_1400_v1,2026-08-17 20:05:48
20260409,600150.SH,14:00,32.19,20260410,32.65,0.01429015222118668,1,0,0,0,0.0012441679626749025,0.00292624810231068,-0.004022277227722859,0.008774678784080114,0.000999568294531001,45375036.0,1456360736.0,0.7857295363908913,0.21427046360910876,0.00292624810231068,-0.0003333333333333262,0.0015254237288134967,-8479.203389830509,0.012752721617418356,0.6829268292682865,intraday_1400_v1,t1_close_vs_1400_v1,2026-08-17 20:05:48
20251202,600150.SH,14:00,34.35,20251203,33.83,-0.015138282387190727,0,1,0,0,-0.000581902822228586,-0.0033777643481595065,-0.008658008658008587,0.0023344032681644755,0.0006415569560543843,43350993.0,1494153508.0,0.8017207587378679,0.19827924126213212,-0.0033777643481595065,0.0007500000000000284,-0.001016949152542291,-5060.220338983051,0.011056153622344937,0.21052631578947173,intraday_1400_v1,t1_close_vs_1400_v1,2026-08-17 20:05:48
20251128,600150.SH,14:00,34.41,20251201,34.34,-0.002034292356872802,0,1,0,0,0.007318501170960223,0.0039570701287694465,-0.0040520984081041656,0.009979454065159876,0.0006989984923388539,38011830.0,1302831674.0,0.47435885091562285,0.5256411490843772,0.0039570701287694465,0.0001666666666666927,0.0037288135593220146,-4533.389830508475,0.01405152224824347,0.7083333333333303,intraday_1400_v1,t1_close_vs_1400_v1,2026-08-17 20:05:48
20260227,600150.SH,14:00,37.69,20260302,38.13,0.011674184133722676,1,0,0,0,-0.008157894736842142,-0.0048483858076824315,-0.01541274817136895,0.002660281989890878,0.000978151797285373,71596495.0,2711618871.0,0.7873870920636548,0.2126129079363452,-0.0048483858076824315,-0.0028333333333333617,0.0011864406779661064,-27632.15254237288,0.018157894736842047,0.1449275362318763,intraday_1400_v1,t1_close_vs_1400_v1,2026-08-17 20:05:48
20260618,600150.SH,14:00,36.23,20260622,37.33,0.030361578802097666,1,0,0,0,-0.0213398163155053,-0.008676392780138986,-0.032059845044082325,0.014277715565509386,0.0017448296377228039,95878146.0,3504067899.0,0.7830046692809434,0.21699533071905666,-0.008676392780138986,-0.008250000000000016,0.005423728813559327,-62890.186440677964,0.04619124797406809,0.2982456140350864,intraday_1400_v1,t1_close_vs_1400_v1,2026-08-17 20:05:48
20260114,600150.SH,14:00,35.56,20260115,36.0,0.01237345331833506,1,0,0,0,-0.0028042624789679227,-0.014232926276434132,-0.024684585847504104,0.0002812939521801283,0.0012502647229286365,85769551.0,3094001935.0,0.6515595843564577,0.34844041564354233,-0.014232926276434132,0.005583333333333347,-0.008983050847457647,-22654.0,0.02551878855860919,0.010989010989016567,intraday_1400_v1,t1_close_vs_1400_v1,2026-08-17 20:05:48
20251218,600150.SH,14:00,32.71,20251219,33.2,0.014980128401100634,1,0,0,0,0.0,-0.0016101236188499346,-0.00547278808148377,0.0012243648607284108,0.0006131683730254724,25496721.0,835342749.0,0.7369289172517517,0.2630710827482483,-0.0016101236188499346,8.333333333331676e-05,0.0001694915254236951,-3973.0169491525426,0.006725771935187981,0.18181818181817888,intraday_1400_v1,t1_close_vs_1400_v1,2026-08-17 20:05:48
20251125,600150.SH,14:00,34.97,20251126,34.23,-0.02116099513869041,0,1,0,0,-0.009348441926345541,-0.002261620145203813,-0.009629000283206013,0.004596380350473828,0.0010648593758582326,78743519.0,2759902711.0,0.8369239886269243,0.16307601137307567,-0.002261620145203813,-0.0023333333333332837,0.0003389830508473902,-13999.35593220339,0.0141643059490085,0.3199999999999932,intraday_1400_v1,t1_close_vs_1400_v1,2026-08-17 20:05:48
20260107,600150.SH,14:00,34.54,20260108,35.88,0.03879559930515364,1,0,0,0,-0.014550641940085485,-0.005865685434721213,-0.015112631879098948,0.0031948881789136685,0.0007508652696529357,56086404.0,1948654589.0,0.6916369428854807,0.3083630571145192,-0.005865685434721213,-0.0019166666666666405,-0.004067796610169525,-9814.728813559323,0.018259629101283897,0.17187499999999897,intraday_1400_v1,t1_close_vs_1400_v1,2026-08-17 20:05:48
20260205,600150.SH,14:00,34.71,20260206,33.91,-0.023048112935753484,0,1,0,0,-0.00800228636753364,-0.0008539272330667647,-0.015039727582292883,0.009598603839441555,0.0009603667163796903,46989513.0,1632399947.0,0.7785290305094246,0.2214709694905755,-0.0008539272330667647,-0.0038333333333333405,0.00423728813559322,-50742.372881355936,0.02457845098599598,0.38372093023255643,intraday_1400_v1,t1_close_vs_1400_v1,2026-08-17 20:05:48
20260716,600150.SH,14:00,33.22,20260717,32.34,-0.026490066225165476,0,1,0,0,-0.023228462216994927,-0.006083632434770725,-0.024375917767988198,0.004232164449818665,0.001290694715019686,92532551.0,3092746477.0,0.7040344429713172,0.2959655570286828,-0.006083632434770725,-0.005166666666666645,-0.002203389830508518,-7942.932203389831,0.028521023228462186,0.14432989690721726,intraday_1400_v1,t1_close_vs_1400_v1,2026-08-17 20:05:48
20260414,600150.SH,14:00,32.81,20260415,32.71,-0.0030478512648582923,0,1,0,0,-0.014122596153846145,-0.0024993105207117283,-0.01766467065868249,0.00305716906144915,0.001071154292910848,43237876.0,1422189204.0,0.7722325444478355,0.2277674555521645,-0.0024993105207117283,-0.003166666666666688,-0.002372881355932213,-5238.35593220339,0.020733173076923007,0.1449275362318866,intraday_1400_v1,t1_close_vs_1400_v1,2026-08-17 20:05:48
20260521,600150.SH,14:00,39.25,20260522,38.4,-0.021656050955414008,0,1,0,0,0.015523932729624823,-0.011100738218809303,-0.029426310583580584,0.01948051948051943,0.0016828042095126672,93552121.0,3713139337.0,0.8338600468502473,0.16613995314975274,-0.011100738218809303,0.007833333333333374,-0.006440677966101738,-15572.22033898305,0.050194049159120256,0.38659793814433036,intraday_1400_v1,t1_close_vs_1400_v1,2026-08-17 20:05:48
20260625,600150.SH,14:00,35.06,20260626,33.4,-0.04734740444951524,0,1,0,0,-0.0008549444286122254,-0.00868159269708424,-0.02502780867630694,0.008340523439746894,0.002059685378905907,74565352.0,2637155955.0,0.77861134485089,0.22138865514911,-0.00868159269708424,0.004499999999999993,-0.007966101694915234,-7409.796610169492,0.033912795668281495,0.24369747899159638,intraday_1400_v1,t1_close_vs_1400_v1,2026-08-17 20:05:48
20260604,600150.SH,14:00,36.81,20260605,35.95,-0.023363216517250707,0,1,0,0,0.0222160510969176,-0.005279074097047087,-0.018399999999999972,0.022499999999999964,0.0015365808546204257,71844151.0,2658618241.0,0.8344552084692323,0.16554479153076776,-0.005279074097047087,0.0069166666666667116,0.0,-7876.186440677966,0.04165509580672036,0.5400000000000015,intraday_1400_v1,t1_close_vs_1400_v1,2026-08-17 20:05:48
